brutal_segment_id,recording,segment_in_recording,segment_filename,start_sample,end_sample_excl,start_s,end_s,duration_s,sample_rate,samples_per_segment
3236,157_1b1_Lr_sc_Meditron.wav,24,157_1b1_Lr_sc_Meditron_seg_24.wav,230000,240000,57.5,60.0,2.5,4000,10000
3237,157_1b1_Lr_sc_Meditron.wav,25,157_1b1_Lr_sc_Meditron_seg_25.wav,240000,250000,60.0,62.5,2.5,4000,10000
3238,157_1b1_Lr_sc_Meditron.wav,26,157_1b1_Lr_sc_Meditron_seg_26.wav,250000,260000,62.5,65.0,2.5,4000,10000
3239,157_1b1_Pl_sc_Meditron.wav,1,157_1b1_Pl_sc_Meditron_seg_1.wav,0,10000,0.0,2.5,2.5,4000,10000
3240,157_1b1_Pl_sc_Meditron.wav,2,157_1b1_Pl_sc_Meditron_seg_2.wav,10000,20000,2.5,5.0,2.5,4000,10000
3241,157_1b1_Pl_sc_Meditron.wav,3,157_1b1_Pl_sc_Meditron_seg_3.wav,20000,30000,5.0,7.5,2.5,4000,10000
3242,157_1b1_Pl_sc_Meditron.wav,4,157_1b1_Pl_sc_Meditron_seg_4.wav,30000,40000,7.5,10.0,2.5,4000,10000
3243,157_1b1_Pl_sc_Meditron.wav,5,157_1b1_Pl_sc_Meditron_seg_5.wav,40000,50000,10.0,12.5,2.5,4000,10000
3244,157_1b1_Pl_sc_Meditron.wav,6,157_1b1_Pl_sc_Meditron_seg_6.wav,50000,60000,12.5,15.0,2.5,4000,10000
3245,157_1b1_Pl_sc_Meditron.wav,7,157_1b1_Pl_sc_Meditron_seg_7.wav,60000,70000,15.0,17.5,2.5,4000,10000
3246,157_1b1_Pl_sc_Meditron.wav,8,157_1b1_Pl_sc_Meditron_seg_8.wav,70000,80000,17.5,20.0,2.5,4000,10000
3247,157_1b1_Pl_sc_Meditron.wav,9,157_1b1_Pl_sc_Meditron_seg_9.wav,80000,90000,20.0,22.5,2.5,4000,10000
3248,157_1b1_Pl_sc_Meditron.wav,10,157_1b1_Pl_sc_Meditron_seg_10.wav,90000,100000,22.5,25.0,2.5,4000,10000
3249,157_1b1_Pl_sc_Meditron.wav,11,157_1b1_Pl_sc_Meditron_seg_11.wav,100000,110000,25.0,27.5,2.5,4000,10000
3250,157_1b1_Pl_sc_Meditron.wav,12,157_1b1_Pl_sc_Meditron_seg_12.wav,110000,120000,27.5,30.0,2.5,4000,10000
3251,157_1b1_Pl_sc_Meditron.wav,13,157_1b1_Pl_sc_Meditron_seg_13.wav,120000,130000,30.0,32.5,2.5,4000,10000
3252,157_1b1_Pl_sc_Meditron.wav,14,157_1b1_Pl_sc_Meditron_seg_14.wav,130000,140000,32.5,35.0,2.5,4000,10000
3253,157_1b1_Pl_sc_Meditron.wav,15,157_1b1_Pl_sc_Meditron_seg_15.wav,140000,150000,35.0,37.5,2.5,4000,10000
3254,157_1b1_Pl_sc_Meditron.wav,16,157_1b1_Pl_sc_Meditron_seg_16.wav,150000,160000,37.5,40.0,2.5,4000,10000
3255,157_1b1_Pl_sc_Meditron.wav,17,157_1b1_Pl_sc_Meditron_seg_17.wav,160000,170000,40.0,42.5,2.5,4000,10000
3256,157_1b1_Pl_sc_Meditron.wav,18,157_1b1_Pl_sc_Meditron_seg_18.wav,170000,180000,42.5,45.0,2.5,4000,10000
3257,157_1b1_Pl_sc_Meditron.wav,19,157_1b1_Pl_sc_Meditron_seg_19.wav,180000,190000,45.0,47.5,2.5,4000,10000
3258,157_1b1_Pl_sc_Meditron.wav,20,157_1b1_Pl_sc_Meditron_seg_20.wav,190000,200000,47.5,50.0,2.5,4000,10000
3259,157_1b1_Pl_sc_Meditron.wav,21,157_1b1_Pl_sc_Meditron_seg_21.wav,200000,210000,50.0,52.5,2.5,4000,10000
3260,157_1b1_Pl_sc_Meditron.wav,22,157_1b1_Pl_sc_Meditron_seg_22.wav,210000,220000,52.5,55.0,2.5,4000,10000
3261,157_1b1_Pl_sc_Meditron.wav,23,157_1b1_Pl_sc_Meditron_seg_23.wav,220000,230000,55.0,57.5,2.5,4000,10000
3262,157_1b1_Pl_sc_Meditron.wav,24,157_1b1_Pl_sc_Meditron_seg_24.wav,230000,240000,57.5,60.0,2.5,4000,10000
3263,157_1b1_Pl_sc_Meditron.wav,25,157_1b1_Pl_sc_Meditron_seg_25.wav,240000,250000,60.0,62.5,2.5,4000,10000
3264,157_1b1_Pr_sc_Meditron.wav,1,157_1b1_Pr_sc_Meditron_seg_1.wav,0,10000,0.0,2.5,2.5,4000,10000
3265,157_1b1_Pr_sc_Meditron.wav,2,157_1b1_Pr_sc_Meditron_seg_2.wav,10000,20000,2.5,5.0,2.5,4000,10000
3266,157_1b1_Pr_sc_Meditron.wav,3,157_1b1_Pr_sc_Meditron_seg_3.wav,20000,30000,5.0,7.5,2.5,4000,10000
3267,157_1b1_Pr_sc_Meditron.wav,4,157_1b1_Pr_sc_Meditron_seg_4.wav,30000,40000,7.5,10.0,2.5,4000,10000
3268,157_1b1_Pr_sc_Meditron.wav,5,157_1b1_Pr_sc_Meditron_seg_5.wav,40000,50000,10.0,12.5,2.5,4000,10000
3269,157_1b1_Pr_sc_Meditron.wav,6,157_1b1_Pr_sc_Meditron_seg_6.wav,50000,60000,12.5,15.0,2.5,4000,10000
3270,157_1b1_Pr_sc_Meditron.wav,7,157_1b1_Pr_sc_Meditron_seg_7.wav,60000,70000,15.0,17.5,2.5,4000,10000
3271,157_1b1_Pr_sc_Meditron.wav,8,157_1b1_Pr_sc_Meditron_seg_8.wav,70000,80000,17.5,20.0,2.5,4000,10000
3272,157_1b1_Pr_sc_Meditron.wav,9,157_1b1_Pr_sc_Meditron_seg_9.wav,80000,90000,20.0,22.5,2.5,4000,10000
3273,157_1b1_Pr_sc_Meditron.wav,10,157_1b1_Pr_sc_Meditron_seg_10.wav,90000,100000,22.5,25.0,2.5,4000,10000
3274,157_1b1_Pr_sc_Meditron.wav,11,157_1b1_Pr_sc_Meditron_seg_11.wav,100000,110000,25.0,27.5,2.5,4000,10000
3275,157_1b1_Pr_sc_Meditron.wav,12,157_1b1_Pr_sc_Meditron_seg_12.wav,110000,120000,27.5,30.0,2.5,4000,10000
3276,157_1b1_Pr_sc_Meditron.wav,13,157_1b1_Pr_sc_Meditron_seg_13.wav,120000,130000,30.0,32.5,2.5,4000,10000
3277,157_1b1_Pr_sc_Meditron.wav,14,157_1b1_Pr_sc_Meditron_seg_14.wav,130000,140000,32.5,35.0,2.5,4000,10000
3278,157_1b1_Pr_sc_Meditron.wav,15,157_1b1_Pr_sc_Meditron_seg_15.wav,140000,150000,35.0,37.5,2.5,4000,10000
3279,157_1b1_Pr_sc_Meditron.wav,16,157_1b1_Pr_sc_Meditron_seg_16.wav,150000,160000,37.5,40.0,2.5,4000,10000
3280,157_1b1_Pr_sc_Meditron.wav,17,157_1b1_Pr_sc_Meditron_seg_17.wav,160000,170000,40.0,42.5,2.5,4000,10000
3281,157_1b1_Pr_sc_Meditron.wav,18,157_1b1_Pr_sc_Meditron_seg_18.wav,170000,180000,42.5,45.0,2.5,4000,10000
3282,157_1b1_Pr_sc_Meditron.wav,19,157_1b1_Pr_sc_Meditron_seg_19.wav,180000,190000,45.0,47.5,2.5,4000,10000
3283,157_1b1_Pr_sc_Meditron.wav,20,157_1b1_Pr_sc_Meditron_seg_20.wav,190000,200000,47.5,50.0,2.5,4000,10000
3284,157_1b1_Pr_sc_Meditron.wav,21,157_1b1_Pr_sc_Meditron_seg_21.wav,200000,210000,50.0,52.5,2.5,4000,10000
3285,157_1b1_Pr_sc_Meditron.wav,22,157_1b1_Pr_sc_Meditron_seg_22.wav,210000,220000,52.5,55.0,2.5,4000,10000
3286,157_1b1_Pr_sc_Meditron.wav,23,157_1b1_Pr_sc_Meditron_seg_23.wav,220000,230000,55.0,57.5,2.5,4000,10000
3287,157_1b1_Pr_sc_Meditron.wav,24,157_1b1_Pr_sc_Meditron_seg_24.wav,230000,240000,57.5,60.0,2.5,4000,10000
3288,157_1b1_Pr_sc_Meditron.wav,25,157_1b1_Pr_sc_Meditron_seg_25.wav,240000,250000,60.0,62.5,2.5,4000,10000
3289,158_1b3_Ar_mc_LittC2SE.wav,1,158_1b3_Ar_mc_LittC2SE_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
3290,158_1b3_Ar_mc_LittC2SE.wav,2,158_1b3_Ar_mc_LittC2SE_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
3291,158_1b3_Ar_mc_LittC2SE.wav,3,158_1b3_Ar_mc_LittC2SE_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
3292,158_1b3_Ar_mc_LittC2SE.wav,4,158_1b3_Ar_mc_LittC2SE_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
3293,158_1b3_Ar_mc_LittC2SE.wav,5,158_1b3_Ar_mc_LittC2SE_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
3294,158_1b3_Ar_mc_LittC2SE.wav,6,158_1b3_Ar_mc_LittC2SE_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
3295,158_1b3_Ar_mc_LittC2SE.wav,7,158_1b3_Ar_mc_LittC2SE_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
3296,158_1b3_Ar_mc_LittC2SE.wav,8,158_1b3_Ar_mc_LittC2SE_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
3297,158_1p2_Al_mc_AKGC417L.wav,1,158_1p2_Al_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
3298,158_1p2_Al_mc_AKGC417L.wav,2,158_1p2_Al_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
3299,158_1p2_Al_mc_AKGC417L.wav,3,158_1p2_Al_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
3300,158_1p2_Al_mc_AKGC417L.wav,4,158_1p2_Al_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
3301,158_1p2_Al_mc_AKGC417L.wav,5,158_1p2_Al_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
3302,158_1p2_Al_mc_AKGC417L.wav,6,158_1p2_Al_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
3303,158_1p2_Al_mc_AKGC417L.wav,7,158_1p2_Al_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
3304,158_1p2_Al_mc_AKGC417L.wav,8,158_1p2_Al_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
3305,158_1p2_Ar_mc_AKGC417L.wav,1,158_1p2_Ar_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
3306,158_1p2_Ar_mc_AKGC417L.wav,2,158_1p2_Ar_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
3307,158_1p2_Ar_mc_AKGC417L.wav,3,158_1p2_Ar_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
3308,158_1p2_Ar_mc_AKGC417L.wav,4,158_1p2_Ar_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
3309,158_1p2_Ar_mc_AKGC417L.wav,5,158_1p2_Ar_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
3310,158_1p2_Ar_mc_AKGC417L.wav,6,158_1p2_Ar_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
3311,158_1p2_Ar_mc_AKGC417L.wav,7,158_1p2_Ar_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
3312,158_1p2_Ar_mc_AKGC417L.wav,8,158_1p2_Ar_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
3313,158_1p2_Ll_mc_AKGC417L.wav,1,158_1p2_Ll_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
3314,158_1p2_Ll_mc_AKGC417L.wav,2,158_1p2_Ll_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
3315,158_1p2_Ll_mc_AKGC417L.wav,3,158_1p2_Ll_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
3316,158_1p2_Ll_mc_AKGC417L.wav,4,158_1p2_Ll_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
3317,158_1p2_Ll_mc_AKGC417L.wav,5,158_1p2_Ll_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
3318,158_1p2_Ll_mc_AKGC417L.wav,6,158_1p2_Ll_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
3319,158_1p2_Ll_mc_AKGC417L.wav,7,158_1p2_Ll_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
3320,158_1p2_Ll_mc_AKGC417L.wav,8,158_1p2_Ll_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
3321,158_1p2_Lr_mc_AKGC417L.wav,1,158_1p2_Lr_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
3322,158_1p2_Lr_mc_AKGC417L.wav,2,158_1p2_Lr_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
3323,158_1p2_Lr_mc_AKGC417L.wav,3,158_1p2_Lr_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
3324,158_1p2_Lr_mc_AKGC417L.wav,4,158_1p2_Lr_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
3325,158_1p2_Lr_mc_AKGC417L.wav,5,158_1p2_Lr_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
3326,158_1p2_Lr_mc_AKGC417L.wav,6,158_1p2_Lr_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
3327,158_1p2_Lr_mc_AKGC417L.wav,7,158_1p2_Lr_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
3328,158_1p2_Lr_mc_AKGC417L.wav,8,158_1p2_Lr_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
3329,158_1p2_Pl_mc_AKGC417L.wav,1,158_1p2_Pl_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
3330,158_1p2_Pl_mc_AKGC417L.wav,2,158_1p2_Pl_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
3331,158_1p2_Pl_mc_AKGC417L.wav,3,158_1p2_Pl_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
3332,158_1p2_Pl_mc_AKGC417L.wav,4,158_1p2_Pl_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
3333,158_1p2_Pl_mc_AKGC417L.wav,5,158_1p2_Pl_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
3334,158_1p2_Pl_mc_AKGC417L.wav,6,158_1p2_Pl_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
3335,158_1p2_Pl_mc_AKGC417L.wav,7,158_1p2_Pl_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
3336,158_1p2_Pl_mc_AKGC417L.wav,8,158_1p2_Pl_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
3337,158_1p2_Pr_mc_AKGC417L.wav,1,158_1p2_Pr_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
3338,158_1p2_Pr_mc_AKGC417L.wav,2,158_1p2_Pr_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
3339,158_1p2_Pr_mc_AKGC417L.wav,3,158_1p2_Pr_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
3340,158_1p2_Pr_mc_AKGC417L.wav,4,158_1p2_Pr_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
3341,158_1p2_Pr_mc_AKGC417L.wav,5,158_1p2_Pr_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
3342,158_1p2_Pr_mc_AKGC417L.wav,6,158_1p2_Pr_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
3343,158_1p2_Pr_mc_AKGC417L.wav,7,158_1p2_Pr_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
3344,158_1p2_Pr_mc_AKGC417L.wav,8,158_1p2_Pr_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
3345,158_1p2_Tc_mc_AKGC417L.wav,1,158_1p2_Tc_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
3346,158_1p2_Tc_mc_AKGC417L.wav,2,158_1p2_Tc_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
3347,158_1p2_Tc_mc_AKGC417L.wav,3,158_1p2_Tc_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
3348,158_1p2_Tc_mc_AKGC417L.wav,4,158_1p2_Tc_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
3349,158_1p2_Tc_mc_AKGC417L.wav,5,158_1p2_Tc_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
3350,158_1p2_Tc_mc_AKGC417L.wav,6,158_1p2_Tc_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
3351,158_1p2_Tc_mc_AKGC417L.wav,7,158_1p2_Tc_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
3352,158_1p2_Tc_mc_AKGC417L.wav,8,158_1p2_Tc_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
3353,158_1p3_Al_mc_AKGC417L.wav,1,158_1p3_Al_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
3354,158_1p3_Al_mc_AKGC417L.wav,2,158_1p3_Al_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
3355,158_1p3_Al_mc_AKGC417L.wav,3,158_1p3_Al_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
3356,158_1p3_Al_mc_AKGC417L.wav,4,158_1p3_Al_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
3357,158_1p3_Al_mc_AKGC417L.wav,5,158_1p3_Al_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
3358,158_1p3_Al_mc_AKGC417L.wav,6,158_1p3_Al_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
3359,158_1p3_Al_mc_AKGC417L.wav,7,158_1p3_Al_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
3360,158_1p3_Al_mc_AKGC417L.wav,8,158_1p3_Al_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
3361,158_1p3_Ar_mc_AKGC417L.wav,1,158_1p3_Ar_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
3362,158_1p3_Ar_mc_AKGC417L.wav,2,158_1p3_Ar_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
3363,158_1p3_Ar_mc_AKGC417L.wav,3,158_1p3_Ar_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
3364,158_1p3_Ar_mc_AKGC417L.wav,4,158_1p3_Ar_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
3365,158_1p3_Ar_mc_AKGC417L.wav,5,158_1p3_Ar_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
3366,158_1p3_Ar_mc_AKGC417L.wav,6,158_1p3_Ar_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
3367,158_1p3_Ar_mc_AKGC417L.wav,7,158_1p3_Ar_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
3368,158_1p3_Ar_mc_AKGC417L.wav,8,158_1p3_Ar_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
3369,158_1p3_Ll_mc_AKGC417L.wav,1,158_1p3_Ll_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
3370,158_1p3_Ll_mc_AKGC417L.wav,2,158_1p3_Ll_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
3371,158_1p3_Ll_mc_AKGC417L.wav,3,158_1p3_Ll_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
3372,158_1p3_Ll_mc_AKGC417L.wav,4,158_1p3_Ll_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
3373,158_1p3_Ll_mc_AKGC417L.wav,5,158_1p3_Ll_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
3374,158_1p3_Ll_mc_AKGC417L.wav,6,158_1p3_Ll_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
3375,158_1p3_Ll_mc_AKGC417L.wav,7,158_1p3_Ll_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
3376,158_1p3_Ll_mc_AKGC417L.wav,8,158_1p3_Ll_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
3377,158_1p3_Lr_mc_AKGC417L.wav,1,158_1p3_Lr_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
3378,158_1p3_Lr_mc_AKGC417L.wav,2,158_1p3_Lr_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
3379,158_1p3_Lr_mc_AKGC417L.wav,3,158_1p3_Lr_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
3380,158_1p3_Lr_mc_AKGC417L.wav,4,158_1p3_Lr_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
3381,158_1p3_Lr_mc_AKGC417L.wav,5,158_1p3_Lr_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
3382,158_1p3_Lr_mc_AKGC417L.wav,6,158_1p3_Lr_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
3383,158_1p3_Lr_mc_AKGC417L.wav,7,158_1p3_Lr_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
3384,158_1p3_Lr_mc_AKGC417L.wav,8,158_1p3_Lr_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
3385,158_1p3_Pl_mc_AKGC417L.wav,1,158_1p3_Pl_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
3386,158_1p3_Pl_mc_AKGC417L.wav,2,158_1p3_Pl_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
3387,158_1p3_Pl_mc_AKGC417L.wav,3,158_1p3_Pl_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
3388,158_1p3_Pl_mc_AKGC417L.wav,4,158_1p3_Pl_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
3389,158_1p3_Pl_mc_AKGC417L.wav,5,158_1p3_Pl_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
3390,158_1p3_Pl_mc_AKGC417L.wav,6,158_1p3_Pl_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
3391,158_1p3_Pl_mc_AKGC417L.wav,7,158_1p3_Pl_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
3392,158_1p3_Pl_mc_AKGC417L.wav,8,158_1p3_Pl_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
3393,158_1p3_Pr_mc_AKGC417L.wav,1,158_1p3_Pr_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
3394,158_1p3_Pr_mc_AKGC417L.wav,2,158_1p3_Pr_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
3395,158_1p3_Pr_mc_AKGC417L.wav,3,158_1p3_Pr_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
3396,158_1p3_Pr_mc_AKGC417L.wav,4,158_1p3_Pr_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
3397,158_1p3_Pr_mc_AKGC417L.wav,5,158_1p3_Pr_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
3398,158_1p3_Pr_mc_AKGC417L.wav,6,158_1p3_Pr_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
3399,158_1p3_Pr_mc_AKGC417L.wav,7,158_1p3_Pr_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
3400,158_1p3_Pr_mc_AKGC417L.wav,8,158_1p3_Pr_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
3401,158_1p3_Tc_mc_AKGC417L.wav,1,158_1p3_Tc_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
3402,158_1p3_Tc_mc_AKGC417L.wav,2,158_1p3_Tc_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
3403,158_1p3_Tc_mc_AKGC417L.wav,3,158_1p3_Tc_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
3404,158_1p3_Tc_mc_AKGC417L.wav,4,158_1p3_Tc_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
3405,158_1p3_Tc_mc_AKGC417L.wav,5,158_1p3_Tc_mc_AKGC417L_seg_5.wav,441000,551250,10.0,12.5,2.5,44100,110250
3406,158_1p3_Tc_mc_AKGC417L.wav,6,158_1p3_Tc_mc_AKGC417L_seg_6.wav,551250,661500,12.5,15.0,2.5,44100,110250
3407,158_1p3_Tc_mc_AKGC417L.wav,7,158_1p3_Tc_mc_AKGC417L_seg_7.wav,661500,771750,15.0,17.5,2.5,44100,110250
3408,158_1p3_Tc_mc_AKGC417L.wav,8,158_1p3_Tc_mc_AKGC417L_seg_8.wav,771750,882000,17.5,20.0,2.5,44100,110250
3409,158_1p4_Al_mc_AKGC417L.wav,1,158_1p4_Al_mc_AKGC417L_seg_1.wav,0,110250,0.0,2.5,2.5,44100,110250
3410,158_1p4_Al_mc_AKGC417L.wav,2,158_1p4_Al_mc_AKGC417L_seg_2.wav,110250,220500,2.5,5.0,2.5,44100,110250
3411,158_1p4_Al_mc_AKGC417L.wav,3,158_1p4_Al_mc_AKGC417L_seg_3.wav,220500,330750,5.0,7.5,2.5,44100,110250
3412,158_1p4_Al_mc_AKGC417L.wav,4,158_1p4_Al_mc_AKGC417L_seg_4.wav,330750,441000,7.5,10.0,2.5,44100,110250
