cycle_id,recording,cycle_in_recording,cycle_filename,peak_frame,peak_time_s,start_sample,end_sample_excl,start_s,end_s,duration_s,sample_rate,frame_ms,hop_ms,centroid_threshold,peak_centroid_value
7455,174_1p2_Ll_mc_AKGC417L.wav,5,174_1p2_Ll_mc_AKGC417L_cycle_5.wav,723,7.23,283563,393813,6.43,8.93,2.5,44100,25.0,10.0,2734.67,4718.83
7456,174_1p2_Ll_mc_AKGC417L.wav,6,174_1p2_Ll_mc_AKGC417L_cycle_6.wav,827,8.27,329427,439677,7.47,9.97,2.5,44100,25.0,10.0,2734.67,4876.14
7457,174_1p2_Ll_mc_AKGC417L.wav,7,174_1p2_Ll_mc_AKGC417L_cycle_7.wav,944,9.44,381024,491274,8.64,11.14,2.5,44100,25.0,10.0,2734.67,4675.11
7458,174_1p2_Ll_mc_AKGC417L.wav,8,174_1p2_Ll_mc_AKGC417L_cycle_8.wav,1073,10.73,437913,548163,9.93,12.43,2.5,44100,25.0,10.0,2734.67,5065.4
7459,174_1p2_Ll_mc_AKGC417L.wav,9,174_1p2_Ll_mc_AKGC417L_cycle_9.wav,1234,12.34,508914,619164,11.54,14.04,2.5,44100,25.0,10.0,2734.67,5171.95
7460,174_1p2_Ll_mc_AKGC417L.wav,10,174_1p2_Ll_mc_AKGC417L_cycle_10.wav,1352,13.52,560952,671202,12.72,15.22,2.5,44100,25.0,10.0,2734.67,5643.53
7461,174_1p2_Ll_mc_AKGC417L.wav,11,174_1p2_Ll_mc_AKGC417L_cycle_11.wav,1540,15.4,643860,754110,14.6,17.1,2.5,44100,25.0,10.0,2734.67,4929.61
7462,174_1p2_Ll_mc_AKGC417L.wav,12,174_1p2_Ll_mc_AKGC417L_cycle_12.wav,1692,16.92,710892,821142,16.12,18.62,2.5,44100,25.0,10.0,2734.67,5312.92
7463,174_1p2_Ll_mc_AKGC417L.wav,13,174_1p2_Ll_mc_AKGC417L_cycle_13.wav,1802,18.02,759402,869652,17.22,19.72,2.5,44100,25.0,10.0,2734.67,3536.17
7464,174_1p2_Lr_mc_AKGC417L.wav,1,174_1p2_Lr_mc_AKGC417L_cycle_1.wav,113,1.13,14553,124803,0.33,2.83,2.5,44100,25.0,10.0,1911.16,3844.94
7465,174_1p2_Lr_mc_AKGC417L.wav,2,174_1p2_Lr_mc_AKGC417L_cycle_2.wav,228,2.28,65268,175518,1.48,3.98,2.5,44100,25.0,10.0,1911.16,4278.3
7466,174_1p2_Lr_mc_AKGC417L.wav,3,174_1p2_Lr_mc_AKGC417L_cycle_3.wav,410,4.1,145530,255780,3.3,5.8,2.5,44100,25.0,10.0,1911.16,3682.37
7467,174_1p2_Lr_mc_AKGC417L.wav,4,174_1p2_Lr_mc_AKGC417L_cycle_4.wav,513,5.13,190953,301203,4.33,6.83,2.5,44100,25.0,10.0,1911.16,2395.26
7468,174_1p2_Lr_mc_AKGC417L.wav,5,174_1p2_Lr_mc_AKGC417L_cycle_5.wav,689,6.89,268569,378819,6.09,8.59,2.5,44100,25.0,10.0,1911.16,3535.97
7469,174_1p2_Lr_mc_AKGC417L.wav,6,174_1p2_Lr_mc_AKGC417L_cycle_6.wav,795,7.95,315315,425565,7.15,9.65,2.5,44100,25.0,10.0,1911.16,3968.04
7470,174_1p2_Lr_mc_AKGC417L.wav,7,174_1p2_Lr_mc_AKGC417L_cycle_7.wav,926,9.26,373086,483336,8.46,10.96,2.5,44100,25.0,10.0,1911.16,2976.06
7471,174_1p2_Lr_mc_AKGC417L.wav,8,174_1p2_Lr_mc_AKGC417L_cycle_8.wav,1063,10.63,433503,543753,9.83,12.33,2.5,44100,25.0,10.0,1911.16,4309.53
7472,174_1p2_Lr_mc_AKGC417L.wav,9,174_1p2_Lr_mc_AKGC417L_cycle_9.wav,1184,11.84,486864,597114,11.04,13.54,2.5,44100,25.0,10.0,1911.16,3406.51
7473,174_1p2_Lr_mc_AKGC417L.wav,10,174_1p2_Lr_mc_AKGC417L_cycle_10.wav,1308,13.08,541548,651798,12.28,14.78,2.5,44100,25.0,10.0,1911.16,3796.71
7474,174_1p2_Lr_mc_AKGC417L.wav,11,174_1p2_Lr_mc_AKGC417L_cycle_11.wav,1412,14.12,587412,697662,13.32,15.82,2.5,44100,25.0,10.0,1911.16,4601.24
7475,174_1p2_Lr_mc_AKGC417L.wav,12,174_1p2_Lr_mc_AKGC417L_cycle_12.wav,1512,15.12,631512,741762,14.32,16.82,2.5,44100,25.0,10.0,1911.16,3493.77
7476,174_1p2_Lr_mc_AKGC417L.wav,13,174_1p2_Lr_mc_AKGC417L_cycle_13.wav,1653,16.53,693693,803943,15.73,18.23,2.5,44100,25.0,10.0,1911.16,5153.31
7477,174_1p2_Lr_mc_AKGC417L.wav,14,174_1p2_Lr_mc_AKGC417L_cycle_14.wav,1812,18.12,763812,874062,17.32,19.82,2.5,44100,25.0,10.0,1911.16,3924.21
7478,174_1p2_Pl_mc_AKGC417L.wav,1,174_1p2_Pl_mc_AKGC417L_cycle_1.wav,176,1.76,42336,152586,0.96,3.46,2.5,44100,25.0,10.0,1598.77,4799.18
7479,174_1p2_Pl_mc_AKGC417L.wav,2,174_1p2_Pl_mc_AKGC417L_cycle_2.wav,305,3.05,99225,209475,2.25,4.75,2.5,44100,25.0,10.0,1598.77,2783.7
7480,174_1p2_Pl_mc_AKGC417L.wav,3,174_1p2_Pl_mc_AKGC417L_cycle_3.wav,436,4.36,156996,267246,3.56,6.06,2.5,44100,25.0,10.0,1598.77,3237.95
7481,174_1p2_Pl_mc_AKGC417L.wav,4,174_1p2_Pl_mc_AKGC417L_cycle_4.wav,560,5.6,211680,321930,4.8,7.3,2.5,44100,25.0,10.0,1598.77,3271.02
7482,174_1p2_Pl_mc_AKGC417L.wav,5,174_1p2_Pl_mc_AKGC417L_cycle_5.wav,663,6.63,257103,367353,5.83,8.33,2.5,44100,25.0,10.0,1598.77,4001.34
7483,174_1p2_Pl_mc_AKGC417L.wav,6,174_1p2_Pl_mc_AKGC417L_cycle_6.wav,808,8.08,321048,431298,7.28,9.78,2.5,44100,25.0,10.0,1598.77,3208.08
7484,174_1p2_Pl_mc_AKGC417L.wav,7,174_1p2_Pl_mc_AKGC417L_cycle_7.wav,933,9.33,376173,486423,8.53,11.03,2.5,44100,25.0,10.0,1598.77,2440.07
7485,174_1p2_Pl_mc_AKGC417L.wav,8,174_1p2_Pl_mc_AKGC417L_cycle_8.wav,1078,10.78,440118,550368,9.98,12.48,2.5,44100,25.0,10.0,1598.77,3613.5
7486,174_1p2_Pl_mc_AKGC417L.wav,9,174_1p2_Pl_mc_AKGC417L_cycle_9.wav,1224,12.24,504504,614754,11.44,13.94,2.5,44100,25.0,10.0,1598.77,3645.75
7487,174_1p2_Pl_mc_AKGC417L.wav,10,174_1p2_Pl_mc_AKGC417L_cycle_10.wav,1361,13.61,564921,675171,12.81,15.31,2.5,44100,25.0,10.0,1598.77,2705.06
7488,174_1p2_Pl_mc_AKGC417L.wav,11,174_1p2_Pl_mc_AKGC417L_cycle_11.wav,1471,14.71,613431,723681,13.91,16.41,2.5,44100,25.0,10.0,1598.77,4742.59
7489,174_1p2_Pl_mc_AKGC417L.wav,12,174_1p2_Pl_mc_AKGC417L_cycle_12.wav,1647,16.47,691047,801297,15.67,18.17,2.5,44100,25.0,10.0,1598.77,3561.8
7490,174_1p2_Pl_mc_AKGC417L.wav,13,174_1p2_Pl_mc_AKGC417L_cycle_13.wav,1749,17.49,736029,846279,16.69,19.19,2.5,44100,25.0,10.0,1598.77,4336.9
7491,174_1p2_Pr_mc_AKGC417L.wav,1,174_1p2_Pr_mc_AKGC417L_cycle_1.wav,148,1.48,29988,140238,0.68,3.18,2.5,44100,25.0,10.0,1576.79,2625.53
7492,174_1p2_Pr_mc_AKGC417L.wav,2,174_1p2_Pr_mc_AKGC417L_cycle_2.wav,259,2.59,78939,189189,1.79,4.29,2.5,44100,25.0,10.0,1576.79,4742.71
7493,174_1p2_Pr_mc_AKGC417L.wav,3,174_1p2_Pr_mc_AKGC417L_cycle_3.wav,368,3.68,127008,237258,2.88,5.38,2.5,44100,25.0,10.0,1576.79,1842.57
7494,174_1p2_Pr_mc_AKGC417L.wav,4,174_1p2_Pr_mc_AKGC417L_cycle_4.wav,468,4.68,171108,281358,3.88,6.38,2.5,44100,25.0,10.0,1576.79,3272.74
7495,174_1p2_Pr_mc_AKGC417L.wav,5,174_1p2_Pr_mc_AKGC417L_cycle_5.wav,618,6.18,237258,347508,5.38,7.88,2.5,44100,25.0,10.0,1576.79,4159.04
7496,174_1p2_Pr_mc_AKGC417L.wav,6,174_1p2_Pr_mc_AKGC417L_cycle_6.wav,808,8.08,321048,431298,7.28,9.78,2.5,44100,25.0,10.0,1576.79,3084.45
7497,174_1p2_Pr_mc_AKGC417L.wav,7,174_1p2_Pr_mc_AKGC417L_cycle_7.wav,967,9.67,391167,501417,8.87,11.37,2.5,44100,25.0,10.0,1576.79,4637.76
7498,174_1p2_Pr_mc_AKGC417L.wav,8,174_1p2_Pr_mc_AKGC417L_cycle_8.wav,1079,10.79,440559,550809,9.99,12.49,2.5,44100,25.0,10.0,1576.79,2820.95
7499,174_1p2_Pr_mc_AKGC417L.wav,9,174_1p2_Pr_mc_AKGC417L_cycle_9.wav,1196,11.96,492156,602406,11.16,13.66,2.5,44100,25.0,10.0,1576.79,2631.98
7500,174_1p2_Pr_mc_AKGC417L.wav,10,174_1p2_Pr_mc_AKGC417L_cycle_10.wav,1310,13.1,542430,652680,12.3,14.8,2.5,44100,25.0,10.0,1576.79,3860.69
7501,174_1p2_Pr_mc_AKGC417L.wav,11,174_1p2_Pr_mc_AKGC417L_cycle_11.wav,1481,14.81,617841,728091,14.01,16.51,2.5,44100,25.0,10.0,1576.79,4108.9
7502,174_1p2_Pr_mc_AKGC417L.wav,12,174_1p2_Pr_mc_AKGC417L_cycle_12.wav,1611,16.11,675171,785421,15.31,17.81,2.5,44100,25.0,10.0,1576.79,3878.37
7503,174_1p2_Pr_mc_AKGC417L.wav,13,174_1p2_Pr_mc_AKGC417L_cycle_13.wav,1767,17.67,743967,854217,16.87,19.37,2.5,44100,25.0,10.0,1576.79,3637.52
7504,174_1p2_Tc_mc_AKGC417L.wav,1,174_1p2_Tc_mc_AKGC417L_cycle_1.wav,142,1.42,27342,137592,0.62,3.12,2.5,44100,25.0,10.0,463.52,668.65
7505,174_1p2_Tc_mc_AKGC417L.wav,2,174_1p2_Tc_mc_AKGC417L_cycle_2.wav,242,2.42,71442,181692,1.62,4.12,2.5,44100,25.0,10.0,463.52,1421.64
7506,174_1p2_Tc_mc_AKGC417L.wav,3,174_1p2_Tc_mc_AKGC417L_cycle_3.wav,360,3.6,123480,233730,2.8,5.3,2.5,44100,25.0,10.0,463.52,1009.72
7507,174_1p2_Tc_mc_AKGC417L.wav,4,174_1p2_Tc_mc_AKGC417L_cycle_4.wav,461,4.61,168021,278271,3.81,6.31,2.5,44100,25.0,10.0,463.52,1266.14
7508,174_1p2_Tc_mc_AKGC417L.wav,5,174_1p2_Tc_mc_AKGC417L_cycle_5.wav,567,5.67,214767,325017,4.87,7.37,2.5,44100,25.0,10.0,463.52,1132.3
7509,174_1p2_Tc_mc_AKGC417L.wav,6,174_1p2_Tc_mc_AKGC417L_cycle_6.wav,671,6.71,260631,370881,5.91,8.41,2.5,44100,25.0,10.0,463.52,1372.9
7510,174_1p2_Tc_mc_AKGC417L.wav,7,174_1p2_Tc_mc_AKGC417L_cycle_7.wav,836,8.36,333396,443646,7.56,10.06,2.5,44100,25.0,10.0,463.52,766.04
7511,174_1p2_Tc_mc_AKGC417L.wav,8,174_1p2_Tc_mc_AKGC417L_cycle_8.wav,991,9.91,401751,512001,9.11,11.61,2.5,44100,25.0,10.0,463.52,797.75
7512,174_1p2_Tc_mc_AKGC417L.wav,9,174_1p2_Tc_mc_AKGC417L_cycle_9.wav,1103,11.03,451143,561393,10.23,12.73,2.5,44100,25.0,10.0,463.52,1231.32
7513,174_1p2_Tc_mc_AKGC417L.wav,10,174_1p2_Tc_mc_AKGC417L_cycle_10.wav,1237,12.37,510237,620487,11.57,14.07,2.5,44100,25.0,10.0,463.52,1095.86
7514,174_1p2_Tc_mc_AKGC417L.wav,11,174_1p2_Tc_mc_AKGC417L_cycle_11.wav,1350,13.5,560070,670320,12.7,15.2,2.5,44100,25.0,10.0,463.52,1124.0
7515,174_1p2_Tc_mc_AKGC417L.wav,12,174_1p2_Tc_mc_AKGC417L_cycle_12.wav,1534,15.34,641214,751464,14.54,17.04,2.5,44100,25.0,10.0,463.52,1706.31
7516,174_1p2_Tc_mc_AKGC417L.wav,13,174_1p2_Tc_mc_AKGC417L_cycle_13.wav,1677,16.77,704277,814527,15.97,18.47,2.5,44100,25.0,10.0,463.52,943.42
7517,174_1p2_Tc_mc_AKGC417L.wav,14,174_1p2_Tc_mc_AKGC417L_cycle_14.wav,1811,18.11,763371,873621,17.31,19.81,2.5,44100,25.0,10.0,463.52,851.33
7518,174_1p3_Ar_mc_AKGC417L.wav,1,174_1p3_Ar_mc_AKGC417L_cycle_1.wav,169,1.69,39249,149499,0.89,3.39,2.5,44100,25.0,10.0,795.64,2357.97
7519,174_1p3_Ar_mc_AKGC417L.wav,2,174_1p3_Ar_mc_AKGC417L_cycle_2.wav,279,2.79,87759,198009,1.99,4.49,2.5,44100,25.0,10.0,795.64,1049.37
7520,174_1p3_Ar_mc_AKGC417L.wav,3,174_1p3_Ar_mc_AKGC417L_cycle_3.wav,380,3.8,132300,242550,3.0,5.5,2.5,44100,25.0,10.0,795.64,3245.81
7521,174_1p3_Ar_mc_AKGC417L.wav,4,174_1p3_Ar_mc_AKGC417L_cycle_4.wav,519,5.19,193599,303849,4.39,6.89,2.5,44100,25.0,10.0,795.64,1858.6
7522,174_1p3_Ar_mc_AKGC417L.wav,5,174_1p3_Ar_mc_AKGC417L_cycle_5.wav,692,6.92,269892,380142,6.12,8.62,2.5,44100,25.0,10.0,795.64,1893.01
7523,174_1p3_Ar_mc_AKGC417L.wav,6,174_1p3_Ar_mc_AKGC417L_cycle_6.wav,826,8.26,328986,439236,7.46,9.96,2.5,44100,25.0,10.0,795.64,1117.91
7524,174_1p3_Ar_mc_AKGC417L.wav,7,174_1p3_Ar_mc_AKGC417L_cycle_7.wav,970,9.7,392490,502740,8.9,11.4,2.5,44100,25.0,10.0,795.64,1438.06
7525,174_1p3_Ar_mc_AKGC417L.wav,8,174_1p3_Ar_mc_AKGC417L_cycle_8.wav,1085,10.85,443205,553455,10.05,12.55,2.5,44100,25.0,10.0,795.64,2199.1
7526,174_1p3_Ar_mc_AKGC417L.wav,9,174_1p3_Ar_mc_AKGC417L_cycle_9.wav,1191,11.91,489951,600201,11.11,13.61,2.5,44100,25.0,10.0,795.64,955.72
7527,174_1p3_Ar_mc_AKGC417L.wav,10,174_1p3_Ar_mc_AKGC417L_cycle_10.wav,1295,12.95,535815,646065,12.15,14.65,2.5,44100,25.0,10.0,795.64,1853.54
7528,174_1p3_Ar_mc_AKGC417L.wav,11,174_1p3_Ar_mc_AKGC417L_cycle_11.wav,1460,14.6,608580,718830,13.8,16.3,2.5,44100,25.0,10.0,795.64,3360.32
7529,174_1p3_Ar_mc_AKGC417L.wav,12,174_1p3_Ar_mc_AKGC417L_cycle_12.wav,1627,16.27,682227,792477,15.47,17.97,2.5,44100,25.0,10.0,795.64,1781.85
7530,174_1p3_Ar_mc_AKGC417L.wav,13,174_1p3_Ar_mc_AKGC417L_cycle_13.wav,1795,17.95,756315,866565,17.15,19.65,2.5,44100,25.0,10.0,795.64,2367.09
7531,174_1p3_Ll_mc_AKGC417L.wav,1,174_1p3_Ll_mc_AKGC417L_cycle_1.wav,159,1.59,34839,145089,0.79,3.29,2.5,44100,25.0,10.0,2663.25,5159.52
7532,174_1p3_Ll_mc_AKGC417L.wav,2,174_1p3_Ll_mc_AKGC417L_cycle_2.wav,279,2.79,87759,198009,1.99,4.49,2.5,44100,25.0,10.0,2663.25,4764.71
7533,174_1p3_Ll_mc_AKGC417L.wav,3,174_1p3_Ll_mc_AKGC417L_cycle_3.wav,391,3.91,137151,247401,3.11,5.61,2.5,44100,25.0,10.0,2663.25,5214.77
7534,174_1p3_Ll_mc_AKGC417L.wav,4,174_1p3_Ll_mc_AKGC417L_cycle_4.wav,493,4.93,182133,292383,4.13,6.63,2.5,44100,25.0,10.0,2663.25,3492.81
7535,174_1p3_Ll_mc_AKGC417L.wav,5,174_1p3_Ll_mc_AKGC417L_cycle_5.wav,597,5.97,227997,338247,5.17,7.67,2.5,44100,25.0,10.0,2663.25,4593.22
7536,174_1p3_Ll_mc_AKGC417L.wav,6,174_1p3_Ll_mc_AKGC417L_cycle_6.wav,756,7.56,298116,408366,6.76,9.26,2.5,44100,25.0,10.0,2663.25,3698.31
7537,174_1p3_Ll_mc_AKGC417L.wav,7,174_1p3_Ll_mc_AKGC417L_cycle_7.wav,872,8.72,349272,459522,7.92,10.42,2.5,44100,25.0,10.0,2663.25,4554.94
7538,174_1p3_Ll_mc_AKGC417L.wav,8,174_1p3_Ll_mc_AKGC417L_cycle_8.wav,975,9.75,394695,504945,8.95,11.45,2.5,44100,25.0,10.0,2663.25,3250.9
7539,174_1p3_Ll_mc_AKGC417L.wav,9,174_1p3_Ll_mc_AKGC417L_cycle_9.wav,1083,10.83,442323,552573,10.03,12.53,2.5,44100,25.0,10.0,2663.25,5429.99
7540,174_1p3_Ll_mc_AKGC417L.wav,10,174_1p3_Ll_mc_AKGC417L_cycle_10.wav,1196,11.96,492156,602406,11.16,13.66,2.5,44100,25.0,10.0,2663.25,2976.02
7541,174_1p3_Ll_mc_AKGC417L.wav,11,174_1p3_Ll_mc_AKGC417L_cycle_11.wav,1302,13.02,538902,649152,12.22,14.72,2.5,44100,25.0,10.0,2663.25,5106.46
7542,174_1p3_Ll_mc_AKGC417L.wav,12,174_1p3_Ll_mc_AKGC417L_cycle_12.wav,1447,14.47,602847,713097,13.67,16.17,2.5,44100,25.0,10.0,2663.25,4721.04
7543,174_1p3_Ll_mc_AKGC417L.wav,13,174_1p3_Ll_mc_AKGC417L_cycle_13.wav,1558,15.58,651798,762048,14.78,17.28,2.5,44100,25.0,10.0,2663.25,2737.93
7544,174_1p3_Ll_mc_AKGC417L.wav,14,174_1p3_Ll_mc_AKGC417L_cycle_14.wav,1667,16.67,699867,810117,15.87,18.37,2.5,44100,25.0,10.0,2663.25,5100.92
7545,174_1p3_Ll_mc_AKGC417L.wav,15,174_1p3_Ll_mc_AKGC417L_cycle_15.wav,1823,18.23,768663,878913,17.43,19.93,2.5,44100,25.0,10.0,2663.25,4651.93
7546,174_1p3_Lr_mc_AKGC417L.wav,1,174_1p3_Lr_mc_AKGC417L_cycle_1.wav,172,1.72,40572,150822,0.92,3.42,2.5,44100,25.0,10.0,1845.23,3996.58
7547,174_1p3_Lr_mc_AKGC417L.wav,2,174_1p3_Lr_mc_AKGC417L_cycle_2.wav,305,3.05,99225,209475,2.25,4.75,2.5,44100,25.0,10.0,1845.23,3772.93
7548,174_1p3_Lr_mc_AKGC417L.wav,3,174_1p3_Lr_mc_AKGC417L_cycle_3.wav,475,4.75,174195,284445,3.95,6.45,2.5,44100,25.0,10.0,1845.23,3910.68
7549,174_1p3_Lr_mc_AKGC417L.wav,4,174_1p3_Lr_mc_AKGC417L_cycle_4.wav,582,5.82,221382,331632,5.02,7.52,2.5,44100,25.0,10.0,1845.23,4556.27
7550,174_1p3_Lr_mc_AKGC417L.wav,5,174_1p3_Lr_mc_AKGC417L_cycle_5.wav,695,6.95,271215,381465,6.15,8.65,2.5,44100,25.0,10.0,1845.23,2860.57
7551,174_1p3_Lr_mc_AKGC417L.wav,6,174_1p3_Lr_mc_AKGC417L_cycle_6.wav,810,8.1,321930,432180,7.3,9.8,2.5,44100,25.0,10.0,1845.23,3709.24
7552,174_1p3_Lr_mc_AKGC417L.wav,7,174_1p3_Lr_mc_AKGC417L_cycle_7.wav,911,9.11,366471,476721,8.31,10.81,2.5,44100,25.0,10.0,1845.23,2410.19
7553,174_1p3_Lr_mc_AKGC417L.wav,8,174_1p3_Lr_mc_AKGC417L_cycle_8.wav,1082,10.82,441882,552132,10.02,12.52,2.5,44100,25.0,10.0,1845.23,3843.62
7554,174_1p3_Lr_mc_AKGC417L.wav,9,174_1p3_Lr_mc_AKGC417L_cycle_9.wav,1290,12.9,533610,643860,12.1,14.6,2.5,44100,25.0,10.0,1845.23,4012.54
7555,174_1p3_Lr_mc_AKGC417L.wav,10,174_1p3_Lr_mc_AKGC417L_cycle_10.wav,1391,13.91,578151,688401,13.11,15.61,2.5,44100,25.0,10.0,1845.23,2700.62
7556,174_1p3_Lr_mc_AKGC417L.wav,11,174_1p3_Lr_mc_AKGC417L_cycle_11.wav,1512,15.12,631512,741762,14.32,16.82,2.5,44100,25.0,10.0,1845.23,4394.82
7557,174_1p3_Lr_mc_AKGC417L.wav,12,174_1p3_Lr_mc_AKGC417L_cycle_12.wav,1622,16.22,680022,790272,15.42,17.92,2.5,44100,25.0,10.0,1845.23,4790.2
7558,174_1p3_Lr_mc_AKGC417L.wav,13,174_1p3_Lr_mc_AKGC417L_cycle_13.wav,1733,17.33,728973,839223,16.53,19.03,2.5,44100,25.0,10.0,1845.23,4068.87
7559,174_1p3_Pl_mc_AKGC417L.wav,1,174_1p3_Pl_mc_AKGC417L_cycle_1.wav,117,1.17,16317,126567,0.37,2.87,2.5,44100,25.0,10.0,1586.64,1924.32
7560,174_1p3_Pl_mc_AKGC417L.wav,2,174_1p3_Pl_mc_AKGC417L_cycle_2.wav,220,2.2,61740,171990,1.4,3.9,2.5,44100,25.0,10.0,1586.64,3708.9
7561,174_1p3_Pl_mc_AKGC417L.wav,3,174_1p3_Pl_mc_AKGC417L_cycle_3.wav,384,3.84,134064,244314,3.04,5.54,2.5,44100,25.0,10.0,1586.64,3606.35
7562,174_1p3_Pl_mc_AKGC417L.wav,4,174_1p3_Pl_mc_AKGC417L_cycle_4.wav,501,5.01,185661,295911,4.21,6.71,2.5,44100,25.0,10.0,1586.64,2229.04
7563,174_1p3_Pl_mc_AKGC417L.wav,5,174_1p3_Pl_mc_AKGC417L_cycle_5.wav,607,6.07,232407,342657,5.27,7.77,2.5,44100,25.0,10.0,1586.64,4138.23
7564,174_1p3_Pl_mc_AKGC417L.wav,6,174_1p3_Pl_mc_AKGC417L_cycle_6.wav,732,7.32,287532,397782,6.52,9.02,2.5,44100,25.0,10.0,1586.64,3002.8
7565,174_1p3_Pl_mc_AKGC417L.wav,7,174_1p3_Pl_mc_AKGC417L_cycle_7.wav,872,8.72,349272,459522,7.92,10.42,2.5,44100,25.0,10.0,1586.64,4850.08
7566,174_1p3_Pl_mc_AKGC417L.wav,8,174_1p3_Pl_mc_AKGC417L_cycle_8.wav,974,9.74,394254,504504,8.94,11.44,2.5,44100,25.0,10.0,1586.64,2623.88
7567,174_1p3_Pl_mc_AKGC417L.wav,9,174_1p3_Pl_mc_AKGC417L_cycle_9.wav,1084,10.84,442764,553014,10.04,12.54,2.5,44100,25.0,10.0,1586.64,3965.16
7568,174_1p3_Pl_mc_AKGC417L.wav,10,174_1p3_Pl_mc_AKGC417L_cycle_10.wav,1253,12.53,517293,627543,11.73,14.23,2.5,44100,25.0,10.0,1586.64,2818.3
7569,174_1p3_Pl_mc_AKGC417L.wav,11,174_1p3_Pl_mc_AKGC417L_cycle_11.wav,1418,14.18,590058,700308,13.38,15.88,2.5,44100,25.0,10.0,1586.64,3858.01
7570,174_1p3_Pl_mc_AKGC417L.wav,12,174_1p3_Pl_mc_AKGC417L_cycle_12.wav,1518,15.18,634158,744408,14.38,16.88,2.5,44100,25.0,10.0,1586.64,2103.63
7571,174_1p3_Pl_mc_AKGC417L.wav,13,174_1p3_Pl_mc_AKGC417L_cycle_13.wav,1668,16.68,700308,810558,15.88,18.38,2.5,44100,25.0,10.0,1586.64,3543.46
7572,174_1p3_Pl_mc_AKGC417L.wav,14,174_1p3_Pl_mc_AKGC417L_cycle_14.wav,1778,17.78,748818,859068,16.98,19.48,2.5,44100,25.0,10.0,1586.64,3810.18
7573,174_1p3_Pr_mc_AKGC417L.wav,1,174_1p3_Pr_mc_AKGC417L_cycle_1.wav,164,1.64,37044,147294,0.84,3.34,2.5,44100,25.0,10.0,1419.64,4391.27
7574,174_1p3_Pr_mc_AKGC417L.wav,2,174_1p3_Pr_mc_AKGC417L_cycle_2.wav,369,3.69,127449,237699,2.89,5.39,2.5,44100,25.0,10.0,1419.64,3603.22
7575,174_1p3_Pr_mc_AKGC417L.wav,3,174_1p3_Pr_mc_AKGC417L_cycle_3.wav,538,5.38,201978,312228,4.58,7.08,2.5,44100,25.0,10.0,1419.64,3722.8
7576,174_1p3_Pr_mc_AKGC417L.wav,4,174_1p3_Pr_mc_AKGC417L_cycle_4.wav,670,6.7,260190,370440,5.9,8.4,2.5,44100,25.0,10.0,1419.64,3426.61
7577,174_1p3_Pr_mc_AKGC417L.wav,5,174_1p3_Pr_mc_AKGC417L_cycle_5.wav,791,7.91,313551,423801,7.11,9.61,2.5,44100,25.0,10.0,1419.64,1497.97
7578,174_1p3_Pr_mc_AKGC417L.wav,6,174_1p3_Pr_mc_AKGC417L_cycle_6.wav,891,8.91,357651,467901,8.11,10.61,2.5,44100,25.0,10.0,1419.64,4101.3
7579,174_1p3_Pr_mc_AKGC417L.wav,7,174_1p3_Pr_mc_AKGC417L_cycle_7.wav,991,9.91,401751,512001,9.11,11.61,2.5,44100,25.0,10.0,1419.64,2790.18
7580,174_1p3_Pr_mc_AKGC417L.wav,8,174_1p3_Pr_mc_AKGC417L_cycle_8.wav,1117,11.17,457317,567567,10.37,12.87,2.5,44100,25.0,10.0,1419.64,4547.55
7581,174_1p3_Pr_mc_AKGC417L.wav,9,174_1p3_Pr_mc_AKGC417L_cycle_9.wav,1248,12.48,515088,625338,11.68,14.18,2.5,44100,25.0,10.0,1419.64,2613.22
7582,174_1p3_Pr_mc_AKGC417L.wav,10,174_1p3_Pr_mc_AKGC417L_cycle_10.wav,1370,13.7,568890,679140,12.9,15.4,2.5,44100,25.0,10.0,1419.64,3761.94
7583,174_1p3_Pr_mc_AKGC417L.wav,11,174_1p3_Pr_mc_AKGC417L_cycle_11.wav,1476,14.76,615636,725886,13.96,16.46,2.5,44100,25.0,10.0,1419.64,3096.66
7584,174_1p3_Pr_mc_AKGC417L.wav,12,174_1p3_Pr_mc_AKGC417L_cycle_12.wav,1585,15.85,663705,773955,15.05,17.55,2.5,44100,25.0,10.0,1419.64,3688.66
7585,174_1p3_Pr_mc_AKGC417L.wav,13,174_1p3_Pr_mc_AKGC417L_cycle_13.wav,1711,17.11,719271,829521,16.31,18.81,2.5,44100,25.0,10.0,1419.64,3534.97
7586,174_1p3_Tc_mc_AKGC417L.wav,1,174_1p3_Tc_mc_AKGC417L_cycle_1.wav,178,1.78,43218,153468,0.98,3.48,2.5,44100,25.0,10.0,336.29,1014.55
7587,174_1p3_Tc_mc_AKGC417L.wav,2,174_1p3_Tc_mc_AKGC417L_cycle_2.wav,278,2.78,87318,197568,1.98,4.48,2.5,44100,25.0,10.0,336.29,1043.42
7588,174_1p3_Tc_mc_AKGC417L.wav,3,174_1p3_Tc_mc_AKGC417L_cycle_3.wav,430,4.3,154350,264600,3.5,6.0,2.5,44100,25.0,10.0,336.29,680.99
7589,174_1p3_Tc_mc_AKGC417L.wav,4,174_1p3_Tc_mc_AKGC417L_cycle_4.wav,552,5.52,208152,318402,4.72,7.22,2.5,44100,25.0,10.0,336.29,1486.84
7590,174_1p3_Tc_mc_AKGC417L.wav,5,174_1p3_Tc_mc_AKGC417L_cycle_5.wav,683,6.83,265923,376173,6.03,8.53,2.5,44100,25.0,10.0,336.29,912.89
