cycle_id,recording,cycle_in_recording,cycle_filename,peak_frame,peak_time_s,start_sample,end_sample_excl,start_s,end_s,duration_s,sample_rate,frame_ms,hop_ms,slope_threshold,peak_slope_value
7957,175_1b1_Al_sc_Litt3200.wav,7,175_1b1_Al_sc_Litt3200_slope_cycle_7.wav,954,9.54,34960,44960,8.74,11.24,2.5,4000,25.0,10.0,22.72,116.54
7958,175_1b1_Al_sc_Litt3200.wav,8,175_1b1_Al_sc_Litt3200_slope_cycle_8.wav,1073,10.73,39720,49720,9.93,12.43,2.5,4000,25.0,10.0,22.72,341.66
7959,175_1b1_Al_sc_Litt3200.wav,9,175_1b1_Al_sc_Litt3200_slope_cycle_9.wav,1256,12.56,47040,57040,11.76,14.26,2.5,4000,25.0,10.0,22.72,133.72
7960,175_1b1_Al_sc_Litt3200.wav,10,175_1b1_Al_sc_Litt3200_slope_cycle_10.wav,1392,13.92,52480,62480,13.12,15.62,2.5,4000,25.0,10.0,22.72,52.97
7961,175_1b1_Al_sc_Litt3200.wav,11,175_1b1_Al_sc_Litt3200_slope_cycle_11.wav,1570,15.7,59600,69600,14.9,17.4,2.5,4000,25.0,10.0,22.72,77.95
7962,175_1b1_Al_sc_Litt3200.wav,12,175_1b1_Al_sc_Litt3200_slope_cycle_12.wav,1698,16.98,64720,74720,16.18,18.68,2.5,4000,25.0,10.0,22.72,71.0
7963,175_1b1_Ar_sc_Litt3200.wav,1,175_1b1_Ar_sc_Litt3200_slope_cycle_1.wav,140,1.4,2400,12400,0.6,3.1,2.5,4000,25.0,10.0,12.48,44.41
7964,175_1b1_Ar_sc_Litt3200.wav,2,175_1b1_Ar_sc_Litt3200_slope_cycle_2.wav,303,3.03,8920,18920,2.23,4.73,2.5,4000,25.0,10.0,12.48,76.09
7965,175_1b1_Ar_sc_Litt3200.wav,3,175_1b1_Ar_sc_Litt3200_slope_cycle_3.wav,409,4.09,13160,23160,3.29,5.79,2.5,4000,25.0,10.0,12.48,58.52
7966,175_1b1_Ar_sc_Litt3200.wav,4,175_1b1_Ar_sc_Litt3200_slope_cycle_4.wav,585,5.85,20200,30200,5.05,7.55,2.5,4000,25.0,10.0,12.48,75.28
7967,175_1b1_Ar_sc_Litt3200.wav,5,175_1b1_Ar_sc_Litt3200_slope_cycle_5.wav,758,7.58,27120,37120,6.78,9.28,2.5,4000,25.0,10.0,12.48,67.55
7968,175_1b1_Ar_sc_Litt3200.wav,6,175_1b1_Ar_sc_Litt3200_slope_cycle_6.wav,868,8.68,31520,41520,7.88,10.38,2.5,4000,25.0,10.0,12.48,30.49
7969,175_1b1_Ar_sc_Litt3200.wav,7,175_1b1_Ar_sc_Litt3200_slope_cycle_7.wav,993,9.93,36520,46520,9.13,11.63,2.5,4000,25.0,10.0,12.48,61.43
7970,175_1b1_Ar_sc_Litt3200.wav,8,175_1b1_Ar_sc_Litt3200_slope_cycle_8.wav,1095,10.95,40600,50600,10.15,12.65,2.5,4000,25.0,10.0,12.48,81.61
7971,175_1b1_Ar_sc_Litt3200.wav,9,175_1b1_Ar_sc_Litt3200_slope_cycle_9.wav,1273,12.73,47720,57720,11.93,14.43,2.5,4000,25.0,10.0,12.48,83.33
7972,175_1b1_Ar_sc_Litt3200.wav,10,175_1b1_Ar_sc_Litt3200_slope_cycle_10.wav,1441,14.41,54440,64440,13.61,16.11,2.5,4000,25.0,10.0,12.48,51.44
7973,175_1b1_Ll_sc_Litt3200.wav,1,175_1b1_Ll_sc_Litt3200_slope_cycle_1.wav,194,1.94,4560,14560,1.14,3.64,2.5,4000,25.0,10.0,21.71,100.77
7974,175_1b1_Ll_sc_Litt3200.wav,2,175_1b1_Ll_sc_Litt3200_slope_cycle_2.wav,308,3.08,9120,19120,2.28,4.78,2.5,4000,25.0,10.0,21.71,190.3
7975,175_1b1_Ll_sc_Litt3200.wav,3,175_1b1_Ll_sc_Litt3200_slope_cycle_3.wav,433,4.33,14120,24120,3.53,6.03,2.5,4000,25.0,10.0,21.71,110.43
7976,175_1b1_Ll_sc_Litt3200.wav,4,175_1b1_Ll_sc_Litt3200_slope_cycle_4.wav,548,5.48,18720,28720,4.68,7.18,2.5,4000,25.0,10.0,21.71,94.13
7977,175_1b1_Ll_sc_Litt3200.wav,5,175_1b1_Ll_sc_Litt3200_slope_cycle_5.wav,654,6.54,22960,32960,5.74,8.24,2.5,4000,25.0,10.0,21.71,152.38
7978,175_1b1_Ll_sc_Litt3200.wav,6,175_1b1_Ll_sc_Litt3200_slope_cycle_6.wav,791,7.91,28440,38440,7.11,9.61,2.5,4000,25.0,10.0,21.71,115.35
7979,175_1b1_Ll_sc_Litt3200.wav,7,175_1b1_Ll_sc_Litt3200_slope_cycle_7.wav,893,8.93,32520,42520,8.13,10.63,2.5,4000,25.0,10.0,21.71,91.19
7980,175_1b1_Ll_sc_Litt3200.wav,8,175_1b1_Ll_sc_Litt3200_slope_cycle_8.wav,1000,10.0,36800,46800,9.2,11.7,2.5,4000,25.0,10.0,21.71,266.77
7981,175_1b1_Ll_sc_Litt3200.wav,9,175_1b1_Ll_sc_Litt3200_slope_cycle_9.wav,1177,11.77,43880,53880,10.97,13.47,2.5,4000,25.0,10.0,21.71,98.14
7982,175_1b1_Ll_sc_Litt3200.wav,10,175_1b1_Ll_sc_Litt3200_slope_cycle_10.wav,1291,12.91,48440,58440,12.11,14.61,2.5,4000,25.0,10.0,21.71,59.64
7983,175_1b1_Ll_sc_Litt3200.wav,11,175_1b1_Ll_sc_Litt3200_slope_cycle_11.wav,1395,13.95,52600,62600,13.15,15.65,2.5,4000,25.0,10.0,21.71,58.63
7984,175_1b1_Ll_sc_Litt3200.wav,12,175_1b1_Ll_sc_Litt3200_slope_cycle_12.wav,1507,15.07,57080,67080,14.27,16.77,2.5,4000,25.0,10.0,21.71,49.16
7985,175_1b1_Ll_sc_Litt3200.wav,13,175_1b1_Ll_sc_Litt3200_slope_cycle_13.wav,1613,16.13,61320,71320,15.33,17.83,2.5,4000,25.0,10.0,21.71,91.02
7986,175_1b1_Lr_sc_Litt3200.wav,1,175_1b1_Lr_sc_Litt3200_slope_cycle_1.wav,133,1.33,2120,12120,0.53,3.03,2.5,4000,25.0,10.0,17.61,99.79
7987,175_1b1_Lr_sc_Litt3200.wav,2,175_1b1_Lr_sc_Litt3200_slope_cycle_2.wav,257,2.57,7080,17080,1.77,4.27,2.5,4000,25.0,10.0,17.61,124.15
7988,175_1b1_Lr_sc_Litt3200.wav,3,175_1b1_Lr_sc_Litt3200_slope_cycle_3.wav,405,4.05,13000,23000,3.25,5.75,2.5,4000,25.0,10.0,17.61,112.95
7989,175_1b1_Lr_sc_Litt3200.wav,4,175_1b1_Lr_sc_Litt3200_slope_cycle_4.wav,592,5.92,20480,30480,5.12,7.62,2.5,4000,25.0,10.0,17.61,110.63
7990,175_1b1_Lr_sc_Litt3200.wav,5,175_1b1_Lr_sc_Litt3200_slope_cycle_5.wav,735,7.35,26200,36200,6.55,9.05,2.5,4000,25.0,10.0,17.61,92.52
7991,175_1b1_Lr_sc_Litt3200.wav,6,175_1b1_Lr_sc_Litt3200_slope_cycle_6.wav,837,8.37,30280,40280,7.57,10.07,2.5,4000,25.0,10.0,17.61,77.2
7992,175_1b1_Lr_sc_Litt3200.wav,7,175_1b1_Lr_sc_Litt3200_slope_cycle_7.wav,1011,10.11,37240,47240,9.31,11.81,2.5,4000,25.0,10.0,17.61,146.23
7993,175_1b1_Lr_sc_Litt3200.wav,8,175_1b1_Lr_sc_Litt3200_slope_cycle_8.wav,1156,11.56,43040,53040,10.76,13.26,2.5,4000,25.0,10.0,17.61,43.81
7994,175_1b1_Lr_sc_Litt3200.wav,9,175_1b1_Lr_sc_Litt3200_slope_cycle_9.wav,1271,12.71,47640,57640,11.91,14.41,2.5,4000,25.0,10.0,17.61,31.66
7995,175_1b1_Lr_sc_Litt3200.wav,10,175_1b1_Lr_sc_Litt3200_slope_cycle_10.wav,1394,13.94,52560,62560,13.14,15.64,2.5,4000,25.0,10.0,17.61,66.67
7996,175_1b1_Lr_sc_Litt3200.wav,11,175_1b1_Lr_sc_Litt3200_slope_cycle_11.wav,1512,15.12,57280,67280,14.32,16.82,2.5,4000,25.0,10.0,17.61,75.54
7997,175_1b1_Pl_sc_Litt3200.wav,1,175_1b1_Pl_sc_Litt3200_slope_cycle_1.wav,192,1.92,4480,14480,1.12,3.62,2.5,4000,25.0,10.0,25.87,85.93
7998,175_1b1_Pl_sc_Litt3200.wav,2,175_1b1_Pl_sc_Litt3200_slope_cycle_2.wav,333,3.33,10120,20120,2.53,5.03,2.5,4000,25.0,10.0,25.87,161.11
7999,175_1b1_Pl_sc_Litt3200.wav,3,175_1b1_Pl_sc_Litt3200_slope_cycle_3.wav,469,4.69,15560,25560,3.89,6.39,2.5,4000,25.0,10.0,25.87,204.21
8000,175_1b1_Pl_sc_Litt3200.wav,4,175_1b1_Pl_sc_Litt3200_slope_cycle_4.wav,657,6.57,23080,33080,5.77,8.27,2.5,4000,25.0,10.0,25.87,145.39
8001,175_1b1_Pl_sc_Litt3200.wav,5,175_1b1_Pl_sc_Litt3200_slope_cycle_5.wav,772,7.72,27680,37680,6.92,9.42,2.5,4000,25.0,10.0,25.87,236.52
8002,175_1b1_Pl_sc_Litt3200.wav,6,175_1b1_Pl_sc_Litt3200_slope_cycle_6.wav,892,8.92,32480,42480,8.12,10.62,2.5,4000,25.0,10.0,25.87,100.05
8003,175_1b1_Pl_sc_Litt3200.wav,7,175_1b1_Pl_sc_Litt3200_slope_cycle_7.wav,993,9.93,36520,46520,9.13,11.63,2.5,4000,25.0,10.0,25.87,167.69
8004,175_1b1_Pl_sc_Litt3200.wav,8,175_1b1_Pl_sc_Litt3200_slope_cycle_8.wav,1095,10.95,40600,50600,10.15,12.65,2.5,4000,25.0,10.0,25.87,72.18
8005,175_1b1_Pl_sc_Litt3200.wav,9,175_1b1_Pl_sc_Litt3200_slope_cycle_9.wav,1210,12.1,45200,55200,11.3,13.8,2.5,4000,25.0,10.0,25.87,147.25
8006,175_1b1_Pl_sc_Litt3200.wav,10,175_1b1_Pl_sc_Litt3200_slope_cycle_10.wav,1364,13.64,51360,61360,12.84,15.34,2.5,4000,25.0,10.0,25.87,93.3
8007,175_1b1_Pl_sc_Litt3200.wav,11,175_1b1_Pl_sc_Litt3200_slope_cycle_11.wav,1478,14.78,55920,65920,13.98,16.48,2.5,4000,25.0,10.0,25.87,177.96
8008,175_1b1_Pl_sc_Litt3200.wav,12,175_1b1_Pl_sc_Litt3200_slope_cycle_12.wav,1633,16.33,62120,72120,15.53,18.03,2.5,4000,25.0,10.0,25.87,144.34
8009,175_1b1_Pl_sc_Litt3200.wav,13,175_1b1_Pl_sc_Litt3200_slope_cycle_13.wav,1751,17.51,66840,76840,16.71,19.21,2.5,4000,25.0,10.0,25.87,105.27
8010,175_1b1_Pl_sc_Litt3200.wav,14,175_1b1_Pl_sc_Litt3200_slope_cycle_14.wav,1873,18.73,71720,81720,17.93,20.43,2.5,4000,25.0,10.0,25.87,148.82
8011,175_1b1_Pl_sc_Litt3200.wav,15,175_1b1_Pl_sc_Litt3200_slope_cycle_15.wav,1978,19.78,75920,85920,18.98,21.48,2.5,4000,25.0,10.0,25.87,100.15
8012,175_1b1_Pr_sc_Litt3200.wav,1,175_1b1_Pr_sc_Litt3200_slope_cycle_1.wav,86,0.86,240,10240,0.06,2.56,2.5,4000,25.0,10.0,21.73,151.08
8013,175_1b1_Pr_sc_Litt3200.wav,2,175_1b1_Pr_sc_Litt3200_slope_cycle_2.wav,212,2.12,5280,15280,1.32,3.82,2.5,4000,25.0,10.0,21.73,69.41
8014,175_1b1_Pr_sc_Litt3200.wav,3,175_1b1_Pr_sc_Litt3200_slope_cycle_3.wav,319,3.19,9560,19560,2.39,4.89,2.5,4000,25.0,10.0,21.73,152.14
8015,175_1b1_Pr_sc_Litt3200.wav,4,175_1b1_Pr_sc_Litt3200_slope_cycle_4.wav,473,4.73,15720,25720,3.93,6.43,2.5,4000,25.0,10.0,21.73,119.83
8016,175_1b1_Pr_sc_Litt3200.wav,5,175_1b1_Pr_sc_Litt3200_slope_cycle_5.wav,603,6.03,20920,30920,5.23,7.73,2.5,4000,25.0,10.0,21.73,131.98
8017,175_1b1_Pr_sc_Litt3200.wav,6,175_1b1_Pr_sc_Litt3200_slope_cycle_6.wav,795,7.95,28600,38600,7.15,9.65,2.5,4000,25.0,10.0,21.73,137.48
8018,175_1b1_Pr_sc_Litt3200.wav,7,175_1b1_Pr_sc_Litt3200_slope_cycle_7.wav,982,9.82,36080,46080,9.02,11.52,2.5,4000,25.0,10.0,21.73,123.97
8019,175_1b1_Pr_sc_Litt3200.wav,8,175_1b1_Pr_sc_Litt3200_slope_cycle_8.wav,1117,11.17,41480,51480,10.37,12.87,2.5,4000,25.0,10.0,21.73,172.59
8020,175_1b1_Pr_sc_Litt3200.wav,9,175_1b1_Pr_sc_Litt3200_slope_cycle_9.wav,1238,12.38,46320,56320,11.58,14.08,2.5,4000,25.0,10.0,21.73,46.81
8021,175_1b1_Pr_sc_Litt3200.wav,10,175_1b1_Pr_sc_Litt3200_slope_cycle_10.wav,1387,13.87,52280,62280,13.07,15.57,2.5,4000,25.0,10.0,21.73,93.11
8022,176_1b3_Al_mc_AKGC417L.wav,1,176_1b3_Al_mc_AKGC417L_slope_cycle_1.wav,112,1.12,14112,124362,0.32,2.82,2.5,44100,25.0,10.0,399.44,2183.68
8023,176_1b3_Al_mc_AKGC417L.wav,2,176_1b3_Al_mc_AKGC417L_slope_cycle_2.wav,218,2.18,60858,171108,1.38,3.88,2.5,44100,25.0,10.0,399.44,951.8
8024,176_1b3_Al_mc_AKGC417L.wav,3,176_1b3_Al_mc_AKGC417L_slope_cycle_3.wav,375,3.75,130095,240345,2.95,5.45,2.5,44100,25.0,10.0,399.44,1850.6
8025,176_1b3_Al_mc_AKGC417L.wav,4,176_1b3_Al_mc_AKGC417L_slope_cycle_4.wav,519,5.19,193599,303849,4.39,6.89,2.5,44100,25.0,10.0,399.44,1883.04
8026,176_1b3_Al_mc_AKGC417L.wav,5,176_1b3_Al_mc_AKGC417L_slope_cycle_5.wav,631,6.31,242991,353241,5.51,8.01,2.5,44100,25.0,10.0,399.44,1471.22
8027,176_1b3_Al_mc_AKGC417L.wav,6,176_1b3_Al_mc_AKGC417L_slope_cycle_6.wav,818,8.18,325458,435708,7.38,9.88,2.5,44100,25.0,10.0,399.44,1662.76
8028,176_1b3_Al_mc_AKGC417L.wav,7,176_1b3_Al_mc_AKGC417L_slope_cycle_7.wav,947,9.47,382347,492597,8.67,11.17,2.5,44100,25.0,10.0,399.44,3066.6
8029,176_1b3_Al_mc_AKGC417L.wav,8,176_1b3_Al_mc_AKGC417L_slope_cycle_8.wav,1144,11.44,469224,579474,10.64,13.14,2.5,44100,25.0,10.0,399.44,1659.78
8030,176_1b3_Al_mc_AKGC417L.wav,9,176_1b3_Al_mc_AKGC417L_slope_cycle_9.wav,1301,13.01,538461,648711,12.21,14.71,2.5,44100,25.0,10.0,399.44,2034.23
8031,176_1b3_Al_mc_AKGC417L.wav,10,176_1b3_Al_mc_AKGC417L_slope_cycle_10.wav,1488,14.88,620928,731178,14.08,16.58,2.5,44100,25.0,10.0,399.44,2560.58
8032,176_1b3_Al_mc_AKGC417L.wav,11,176_1b3_Al_mc_AKGC417L_slope_cycle_11.wav,1621,16.21,679581,789831,15.41,17.91,2.5,44100,25.0,10.0,399.44,1392.68
8033,176_1b3_Al_mc_AKGC417L.wav,12,176_1b3_Al_mc_AKGC417L_slope_cycle_12.wav,1763,17.63,742203,852453,16.83,19.33,2.5,44100,25.0,10.0,399.44,1856.27
8034,176_1b3_Ar_mc_AKGC417L.wav,1,176_1b3_Ar_mc_AKGC417L_slope_cycle_1.wav,137,1.37,25137,135387,0.57,3.07,2.5,44100,25.0,10.0,244.4,1640.86
8035,176_1b3_Ar_mc_AKGC417L.wav,2,176_1b3_Ar_mc_AKGC417L_slope_cycle_2.wav,240,2.4,70560,180810,1.6,4.1,2.5,44100,25.0,10.0,244.4,1119.39
8036,176_1b3_Ar_mc_AKGC417L.wav,3,176_1b3_Ar_mc_AKGC417L_slope_cycle_3.wav,376,3.76,130536,240786,2.96,5.46,2.5,44100,25.0,10.0,244.4,2177.74
8037,176_1b3_Ar_mc_AKGC417L.wav,4,176_1b3_Ar_mc_AKGC417L_slope_cycle_4.wav,485,4.85,178605,288855,4.05,6.55,2.5,44100,25.0,10.0,244.4,1000.99
8038,176_1b3_Ar_mc_AKGC417L.wav,5,176_1b3_Ar_mc_AKGC417L_slope_cycle_5.wav,589,5.89,224469,334719,5.09,7.59,2.5,44100,25.0,10.0,244.4,1324.63
8039,176_1b3_Ar_mc_AKGC417L.wav,6,176_1b3_Ar_mc_AKGC417L_slope_cycle_6.wav,727,7.27,285327,395577,6.47,8.97,2.5,44100,25.0,10.0,244.4,1134.54
8040,176_1b3_Ar_mc_AKGC417L.wav,7,176_1b3_Ar_mc_AKGC417L_slope_cycle_7.wav,829,8.29,330309,440559,7.49,9.99,2.5,44100,25.0,10.0,244.4,1417.39
8041,176_1b3_Ar_mc_AKGC417L.wav,8,176_1b3_Ar_mc_AKGC417L_slope_cycle_8.wav,954,9.54,385434,495684,8.74,11.24,2.5,44100,25.0,10.0,244.4,1790.27
8042,176_1b3_Ar_mc_AKGC417L.wav,9,176_1b3_Ar_mc_AKGC417L_slope_cycle_9.wav,1056,10.56,430416,540666,9.76,12.26,2.5,44100,25.0,10.0,244.4,569.35
8043,176_1b3_Ar_mc_AKGC417L.wav,10,176_1b3_Ar_mc_AKGC417L_slope_cycle_10.wav,1194,11.94,491274,601524,11.14,13.64,2.5,44100,25.0,10.0,244.4,1519.6
8044,176_1b3_Ar_mc_AKGC417L.wav,11,176_1b3_Ar_mc_AKGC417L_slope_cycle_11.wav,1337,13.37,554337,664587,12.57,15.07,2.5,44100,25.0,10.0,244.4,1439.4
8045,176_1b3_Ar_mc_AKGC417L.wav,12,176_1b3_Ar_mc_AKGC417L_slope_cycle_12.wav,1438,14.38,598878,709128,13.58,16.08,2.5,44100,25.0,10.0,244.4,603.95
8046,176_1b3_Ar_mc_AKGC417L.wav,13,176_1b3_Ar_mc_AKGC417L_slope_cycle_13.wav,1553,15.53,649593,759843,14.73,17.23,2.5,44100,25.0,10.0,244.4,2106.92
8047,176_1b3_Ar_mc_AKGC417L.wav,14,176_1b3_Ar_mc_AKGC417L_slope_cycle_14.wav,1697,16.97,713097,823347,16.17,18.67,2.5,44100,25.0,10.0,244.4,1184.86
8048,176_1b3_Ll_mc_AKGC417L.wav,1,176_1b3_Ll_mc_AKGC417L_slope_cycle_1.wav,189,1.89,48069,158319,1.09,3.59,2.5,44100,25.0,10.0,512.68,1748.91
8049,176_1b3_Ll_mc_AKGC417L.wav,2,176_1b3_Ll_mc_AKGC417L_slope_cycle_2.wav,367,3.67,126567,236817,2.87,5.37,2.5,44100,25.0,10.0,512.68,2128.74
8050,176_1b3_Ll_mc_AKGC417L.wav,3,176_1b3_Ll_mc_AKGC417L_slope_cycle_3.wav,566,5.66,214326,324576,4.86,7.36,2.5,44100,25.0,10.0,512.68,2461.91
8051,176_1b3_Ll_mc_AKGC417L.wav,4,176_1b3_Ll_mc_AKGC417L_slope_cycle_4.wav,759,7.59,299439,409689,6.79,9.29,2.5,44100,25.0,10.0,512.68,3153.34
8052,176_1b3_Ll_mc_AKGC417L.wav,5,176_1b3_Ll_mc_AKGC417L_slope_cycle_5.wav,873,8.73,349713,459963,7.93,10.43,2.5,44100,25.0,10.0,512.68,1783.22
8053,176_1b3_Ll_mc_AKGC417L.wav,6,176_1b3_Ll_mc_AKGC417L_slope_cycle_6.wav,998,9.98,404838,515088,9.18,11.68,2.5,44100,25.0,10.0,512.68,1961.33
8054,176_1b3_Ll_mc_AKGC417L.wav,7,176_1b3_Ll_mc_AKGC417L_slope_cycle_7.wav,1191,11.91,489951,600201,11.11,13.61,2.5,44100,25.0,10.0,512.68,2315.93
8055,176_1b3_Ll_mc_AKGC417L.wav,8,176_1b3_Ll_mc_AKGC417L_slope_cycle_8.wav,1319,13.19,546399,656649,12.39,14.89,2.5,44100,25.0,10.0,512.68,1555.97
8056,176_1b3_Ll_mc_AKGC417L.wav,9,176_1b3_Ll_mc_AKGC417L_slope_cycle_9.wav,1464,14.64,610344,720594,13.84,16.34,2.5,44100,25.0,10.0,512.68,1977.79
8057,176_1b3_Ll_mc_AKGC417L.wav,10,176_1b3_Ll_mc_AKGC417L_slope_cycle_10.wav,1585,15.85,663705,773955,15.05,17.55,2.5,44100,25.0,10.0,512.68,2249.65
8058,176_1b3_Ll_mc_AKGC417L.wav,11,176_1b3_Ll_mc_AKGC417L_slope_cycle_11.wav,1788,17.88,753228,863478,17.08,19.58,2.5,44100,25.0,10.0,512.68,2380.37
8059,176_1b3_Lr_mc_AKGC417L.wav,1,176_1b3_Lr_mc_AKGC417L_slope_cycle_1.wav,142,1.42,27342,137592,0.62,3.12,2.5,44100,25.0,10.0,207.87,1818.96
8060,176_1b3_Lr_mc_AKGC417L.wav,2,176_1b3_Lr_mc_AKGC417L_slope_cycle_2.wav,251,2.51,75411,185661,1.71,4.21,2.5,44100,25.0,10.0,207.87,831.52
8061,176_1b3_Lr_mc_AKGC417L.wav,3,176_1b3_Lr_mc_AKGC417L_slope_cycle_3.wav,367,3.67,126567,236817,2.87,5.37,2.5,44100,25.0,10.0,207.87,1624.12
8062,176_1b3_Lr_mc_AKGC417L.wav,4,176_1b3_Lr_mc_AKGC417L_slope_cycle_4.wav,512,5.12,190512,300762,4.32,6.82,2.5,44100,25.0,10.0,207.87,1685.5
8063,176_1b3_Lr_mc_AKGC417L.wav,5,176_1b3_Lr_mc_AKGC417L_slope_cycle_5.wav,660,6.6,255780,366030,5.8,8.3,2.5,44100,25.0,10.0,207.87,1796.19
8064,176_1b3_Lr_mc_AKGC417L.wav,6,176_1b3_Lr_mc_AKGC417L_slope_cycle_6.wav,776,7.76,306936,417186,6.96,9.46,2.5,44100,25.0,10.0,207.87,1303.07
8065,176_1b3_Lr_mc_AKGC417L.wav,7,176_1b3_Lr_mc_AKGC417L_slope_cycle_7.wav,877,8.77,351477,461727,7.97,10.47,2.5,44100,25.0,10.0,207.87,808.57
8066,176_1b3_Lr_mc_AKGC417L.wav,8,176_1b3_Lr_mc_AKGC417L_slope_cycle_8.wav,985,9.85,399105,509355,9.05,11.55,2.5,44100,25.0,10.0,207.87,1985.72
8067,176_1b3_Lr_mc_AKGC417L.wav,9,176_1b3_Lr_mc_AKGC417L_slope_cycle_9.wav,1092,10.92,446292,556542,10.12,12.62,2.5,44100,25.0,10.0,207.87,276.08
8068,176_1b3_Lr_mc_AKGC417L.wav,10,176_1b3_Lr_mc_AKGC417L_slope_cycle_10.wav,1192,11.92,490392,600642,11.12,13.62,2.5,44100,25.0,10.0,207.87,2301.9
8069,176_1b3_Lr_mc_AKGC417L.wav,11,176_1b3_Lr_mc_AKGC417L_slope_cycle_11.wav,1356,13.56,562716,672966,12.76,15.26,2.5,44100,25.0,10.0,207.87,1675.61
8070,176_1b3_Lr_mc_AKGC417L.wav,12,176_1b3_Lr_mc_AKGC417L_slope_cycle_12.wav,1457,14.57,607257,717507,13.77,16.27,2.5,44100,25.0,10.0,207.87,756.39
8071,176_1b3_Lr_mc_AKGC417L.wav,13,176_1b3_Lr_mc_AKGC417L_slope_cycle_13.wav,1571,15.71,657531,767781,14.91,17.41,2.5,44100,25.0,10.0,207.87,1948.0
8072,176_1b3_Lr_mc_AKGC417L.wav,14,176_1b3_Lr_mc_AKGC417L_slope_cycle_14.wav,1679,16.79,705159,815409,15.99,18.49,2.5,44100,25.0,10.0,207.87,1453.11
8073,176_1b3_Lr_mc_AKGC417L.wav,15,176_1b3_Lr_mc_AKGC417L_slope_cycle_15.wav,1802,18.02,759402,869652,17.22,19.72,2.5,44100,25.0,10.0,207.87,1524.0
8074,176_1b3_Pl_mc_AKGC417L.wav,1,176_1b3_Pl_mc_AKGC417L_slope_cycle_1.wav,126,1.26,20286,130536,0.46,2.96,2.5,44100,25.0,10.0,379.39,2201.82
8075,176_1b3_Pl_mc_AKGC417L.wav,2,176_1b3_Pl_mc_AKGC417L_slope_cycle_2.wav,279,2.79,87759,198009,1.99,4.49,2.5,44100,25.0,10.0,379.39,1561.06
8076,176_1b3_Pl_mc_AKGC417L.wav,3,176_1b3_Pl_mc_AKGC417L_slope_cycle_3.wav,391,3.91,137151,247401,3.11,5.61,2.5,44100,25.0,10.0,379.39,2051.24
8077,176_1b3_Pl_mc_AKGC417L.wav,4,176_1b3_Pl_mc_AKGC417L_slope_cycle_4.wav,494,4.94,182574,292824,4.14,6.64,2.5,44100,25.0,10.0,379.39,1610.72
8078,176_1b3_Pl_mc_AKGC417L.wav,5,176_1b3_Pl_mc_AKGC417L_slope_cycle_5.wav,595,5.95,227115,337365,5.15,7.65,2.5,44100,25.0,10.0,379.39,2394.57
8079,176_1b3_Pl_mc_AKGC417L.wav,6,176_1b3_Pl_mc_AKGC417L_slope_cycle_6.wav,706,7.06,276066,386316,6.26,8.76,2.5,44100,25.0,10.0,379.39,1146.3
8080,176_1b3_Pl_mc_AKGC417L.wav,7,176_1b3_Pl_mc_AKGC417L_slope_cycle_7.wav,819,8.19,325899,436149,7.39,9.89,2.5,44100,25.0,10.0,379.39,1609.91
8081,176_1b3_Pl_mc_AKGC417L.wav,8,176_1b3_Pl_mc_AKGC417L_slope_cycle_8.wav,943,9.43,380583,490833,8.63,11.13,2.5,44100,25.0,10.0,379.39,2510.06
8082,176_1b3_Pl_mc_AKGC417L.wav,9,176_1b3_Pl_mc_AKGC417L_slope_cycle_9.wav,1056,10.56,430416,540666,9.76,12.26,2.5,44100,25.0,10.0,379.39,838.41
8083,176_1b3_Pl_mc_AKGC417L.wav,10,176_1b3_Pl_mc_AKGC417L_slope_cycle_10.wav,1163,11.63,477603,587853,10.83,13.33,2.5,44100,25.0,10.0,379.39,2146.74
8084,176_1b3_Pl_mc_AKGC417L.wav,11,176_1b3_Pl_mc_AKGC417L_slope_cycle_11.wav,1343,13.43,556983,667233,12.63,15.13,2.5,44100,25.0,10.0,379.39,1789.75
8085,176_1b3_Pl_mc_AKGC417L.wav,12,176_1b3_Pl_mc_AKGC417L_slope_cycle_12.wav,1483,14.83,618723,728973,14.03,16.53,2.5,44100,25.0,10.0,379.39,1602.33
8086,176_1b3_Pl_mc_AKGC417L.wav,13,176_1b3_Pl_mc_AKGC417L_slope_cycle_13.wav,1594,15.94,667674,777924,15.14,17.64,2.5,44100,25.0,10.0,379.39,2711.38
8087,176_1b3_Pl_mc_AKGC417L.wav,14,176_1b3_Pl_mc_AKGC417L_slope_cycle_14.wav,1698,16.98,713538,823788,16.18,18.68,2.5,44100,25.0,10.0,379.39,1759.09
8088,176_1b3_Pl_mc_AKGC417L.wav,15,176_1b3_Pl_mc_AKGC417L_slope_cycle_15.wav,1820,18.2,767340,877590,17.4,19.9,2.5,44100,25.0,10.0,379.39,1541.03
8089,176_1b3_Pr_mc_AKGC417L.wav,1,176_1b3_Pr_mc_AKGC417L_slope_cycle_1.wav,148,1.48,29988,140238,0.68,3.18,2.5,44100,25.0,10.0,445.26,2369.47
8090,176_1b3_Pr_mc_AKGC417L.wav,2,176_1b3_Pr_mc_AKGC417L_slope_cycle_2.wav,268,2.68,82908,193158,1.88,4.38,2.5,44100,25.0,10.0,445.26,1275.45
8091,176_1b3_Pr_mc_AKGC417L.wav,3,176_1b3_Pr_mc_AKGC417L_slope_cycle_3.wav,390,3.9,136710,246960,3.1,5.6,2.5,44100,25.0,10.0,445.26,2041.76
